0	1	1.916598	65.109924
0	2	-2.200000	145.000000
10	1	1.934655	66.151634
10	2	-2.200000	145.000000
20	1	1.953633	67.193321
20	2	-2.200000	145.000000
30	1	1.973484	68.234970
30	2	-2.200000	145.000000
40	1	1.994112	69.276596
40	2	-2.200000	145.000000
50	1	2.015358	70.318199
50	2	-2.200000	145.000000
60	1	2.036992	71.359779
60	2	-2.200000	145.000000
70	1	2.058700	72.401344
70	2	-2.200000	145.000000
80	1	2.080056	73.442909
80	2	-2.200000	145.000000
90	1	2.100507	74.484489
90	2	-2.200000	143.875000
100	1	2.119355	75.526085
100	2	-2.200000	142.625000
110	1	2.135755	76.567703
110	2	-2.200000	141.375000
120	1	2.148714	77.609360
120	2	-2.200000	140.125000
130	1	2.157120	78.651047
130	2	-2.200000	138.875000
140	1	2.159753	79.692734
140	2	-2.200000	137.625000
150	1	2.155294	80.734398
150	2	-2.200000	136.375000
160	1	2.142323	81.775948
160	2	-2.200000	135.125000
170	1	2.119319	82.817299
170	2	-2.200000	133.875000
180	1	2.084674	83.858284
180	2	-2.200000	132.625000
190	1	2.036693	84.898689
190	2	-2.200000	131.375000
200	1	1.973612	85.938232
200	2	-2.200000	130.125000
210	1	1.893607	86.976555
210	2	-2.200000	128.875000
220	1	1.794811	88.013184
220	2	-2.200000	127.625000
230	1	1.675343	89.047569
230	2	-2.200000	126.375000
240	1	1.533341	90.079018
240	2	-2.200000	125.125000
250	1	1.367005	91.106743
250	2	-2.200000	123.875000
260	1	1.174634	92.129845
260	2	-2.200000	122.625000
270	1	0.954660	93.147285
270	2	-2.200000	121.375000
280	1	0.705689	94.157951
280	2	-2.200000	120.125000
290	1	0.426523	95.160645
290	2	-2.200000	118.875000
300	1	0.116187	96.154076
300	2	-2.200000	117.625000
310	1	-0.226074	97.136925
310	2	-2.200000	116.375000
320	1	-0.600785	98.107841
320	2	-2.200000	115.125000
330	1	-1.008238	99.065475
330	2	-2.200000	113.875000
340	1	-1.448484	100.008484
340	2	-2.200000	112.625000
350	1	-1.921336	100.935608
350	2	-2.200000	111.375000
360	1	-2.426386	101.845619
360	2	-2.200000	110.125000
370	1	-2.956891	102.727493
370	2	-2.200000	108.875000
380	1	-3.487895	103.545403
380	2	-2.200000	107.625000
390	1	-4.032340	104.322441
390	2	-2.200000	106.375000
400	1	-4.598429	105.073372
400	2	-2.200000	105.125000
410	1	-5.181963	105.795799
410	2	-2.200000	103.875000
420	1	-5.780150	106.490639
420	2	-2.200000	102.625000
430	1	-6.390956	107.158569
430	2	-2.200000	101.375000
440	1	-7.012183	107.798439
440	2	-2.200000	100.125000
450	1	-7.637994	108.405350
450	2	-2.200000	98.875000
