agent,sample,frame,x,y,yaw
0,0,349,1.7477986812591553,89.78209686279297,1.570746898651123
0,0,350,1.74781334400177,90.03211212158203,1.570744514465332
0,0,351,1.747828483581543,90.28213500976562,1.570742130279541
0,0,352,1.7478440999984741,90.53215026855469,1.570739984512329
0,0,353,1.747860312461853,90.78216552734375,1.5707378387451172
0,0,354,1.7478768825531006,91.03218078613281,1.5707358121871948
0,0,355,1.7478938102722168,91.2822036743164,1.5707337856292725
0,0,356,1.7479112148284912,91.53221893310547,1.5707318782806396
0,0,357,1.7479290962219238,91.78223419189453,1.5707300901412964
0,0,358,1.7479472160339355,92.0322494506836,1.5707284212112427
0,0,359,1.7479658126831055,92.28226470947266,1.570726752281189
0,0,360,1.7479846477508545,92.53227996826172,1.5707252025604248
0,0,361,1.7480039596557617,92.78229522705078,1.5707236528396606
0,0,362,1.7480233907699585,93.03231048583984,1.570722222328186
0,0,363,1.748043179512024,93.2823257446289,1.570720911026001
0,0,364,1.748063325881958,93.53233337402344,1.570719599723816
0,0,365,1.7480835914611816,93.7823486328125,1.5707184076309204
0,0,366,1.748104214668274,94.03236389160156,1.5707173347473145
0,0,367,1.7481249570846558,94.28237915039062,1.5707162618637085
0,0,368,1.7481460571289062,94.53239440917969,1.5707151889801025
0,0,369,1.7481671571731567,94.78240203857422,1.5707142353057861
0,0,370,1.7481886148452759,95.03241729736328,1.5707134008407593
0,0,371,1.748210072517395,95.28243255615234,1.5707125663757324
0,0,372,1.7482317686080933,95.53244018554688,1.5707117319107056
0,0,373,1.748253583908081,95.78245544433594,1.5707111358642578
0,0,374,1.748275637626648,96.03246307373047,1.5707104206085205
0,0,375,1.7482976913452148,96.28247833251953,1.5707098245620728
0,0,376,1.7483198642730713,96.5324935913086,1.570709228515625
0,0,377,1.7483420372009277,96.78250122070312,1.5707087516784668
0,0,378,1.7483644485473633,97.03250885009766,1.5707083940505981
0,0,379,1.7483867406845093,97.28252410888672,1.57070791721344
0,0,380,1.7484092712402344,97.53253173828125,1.5707075595855713
0,0,381,1.74843168258667,97.78254699707031,1.5707073211669922
0,0,382,1.748454213142395,98.03255462646484,1.570707082748413
0,0,383,1.7484767436981201,98.2825698852539,1.570706844329834
0,0,384,1.7484992742538452,98.53257751464844,1.5707067251205444
0,0,385,1.7485219240188599,98.78258514404297,1.5707066059112549
0,0,386,1.748544454574585,99.03260040283203,1.5707064867019653
0,0,387,1.7485668659210205,99.28260803222656,1.5707064867019653
0,0,388,1.7485893964767456,99.5326156616211,1.5707064867019653
0,0,389,1.7486118078231812,99.78262329101562,1.5707064867019653
0,0,390,1.7486342191696167,100.03263854980469,1.5707066059112549
0,0,391,1.7486566305160522,100.28264617919922,1.5707067251205444
0,0,392,1.7486789226531982,100.53265380859375,1.570706844329834
0,0,393,1.7487010955810547,100.78266143798828,1.570707082748413
0,0,394,1.7487232685089111,101.03266906738281,1.5707073211669922
0,0,395,1.748745322227478,101.28267669677734,1.5707075595855713
0,0,396,1.7487672567367554,101.53268432617188,1.5707077980041504
0,0,397,1.7487891912460327,101.78269958496094,1.570708155632019
0,0,398,1.7488110065460205,102.03270721435547,1.5707083940505981
0,0,399,1.7488325834274292,102.28271484375,1.5707087516784668
0,0,400,1.748854160308838,102.53272247314453,1.570709228515625
0,0,401,1.748875617980957,102.78273010253906,1.5707095861434937
0,0,402,1.748896837234497,103.0327377319336,1.5707100629806519
0,0,403,1.748918056488037,103.28274536132812,1.57071053981781
0,0,404,1.748939037322998,103.53275299072266,1.5707110166549683
0,0,405,1.7489598989486694,103.78276062011719,1.5707114934921265
0,0,406,1.7489806413650513,104.03276824951172,1.5707120895385742
0,0,407,1.7490012645721436,104.28277587890625,1.5707125663757324
0,0,408,1.7490216493606567,104.53277587890625,1.5707131624221802
0,0,409,1.7490419149398804,104.78278350830078,1.570713758468628
0,0,410,1.749062180519104,105.03278350830078,1.5707143545150757
0,0,411,1.7490824460983276,105.28276824951172,1.570715069770813
0,0,412,1.7491028308868408,105.53273010253906,1.5707157850265503
0,0,413,1.7491238117218018,105.78263854980469,1.5707165002822876
0,0,414,1.7491481304168701,106.03228759765625,1.570717453956604
0,0,415,1.7491768598556519,106.28126525878906,1.5707186460494995
0,0,416,1.749208688735962,106.52912902832031,1.5707200765609741
0,0,417,1.749241828918457,106.775390625,1.5707216262817383
0,0,418,1.7492752075195312,107.01956176757812,1.5707234144210815
0,0,419,1.7493081092834473,107.26114654541016,1.5707253217697144
0,0,420,1.7493411302566528,107.49981689453125,1.5707272291183472
0,0,421,1.7493743896484375,107.73558044433594,1.57072913646698
0,0,422,1.7494078874588013,107.968505859375,1.5707309246063232
0,0,423,1.7494407892227173,108.19871520996094,1.570732593536377
0,0,424,1.7494715452194214,108.42632293701172,1.5707343816757202
1,0,349,-22.78125,114.1500015258789,2.533750986799532e-10
1,0,350,-22.48958396911621,114.1500015258789,2.8013902308998695e-10
1,0,351,-22.19791603088379,114.1500015258789,3.0836710962489633e-10
1,0,352,-21.90625,114.1500015258789,3.380509205896942e-10
1,0,353,-21.61458396911621,114.1500015258789,3.6919445278726926e-10
1,0,354,-21.32291603088379,114.1500015258789,4.0180747618023815e-10
1,0,355,-21.03125,114.1500015258789,4.358917671254403e-10
1,0,356,-20.73958396911621,114.1500015258789,4.714530987826038e-10
1,0,357,-20.44791603088379,114.1500015258789,5.084861420812103e-10
1,0,358,-20.15625,114.1500015258789,5.46985123861532e-10
1,0,359,-19.86458396911621,114.1500015258789,5.869629227106543e-10
1,0,360,-19.57291603088379,114.1500015258789,6.284208708962069e-10
1,0,361,-19.28125,114.1500015258789,6.713505307232026e-10
1,0,362,-18.98958396911621,114.1500015258789,7.157563430837399e-10
1,0,363,-18.69791603088379,114.1500015258789,7.61643637048337e-10
1,0,364,-18.40625,114.1500015258789,8.090070835464758e-10
1,0,365,-18.11458396911621,114.1500015258789,8.578480148457857e-10
1,0,366,-17.82291603088379,114.1500015258789,9.081677632138963e-10
1,0,367,-17.53125,114.1500015258789,9.59968105007647e-10
1,0,368,-17.23958396911621,114.1500015258789,1.0132503724946673e-09
1,0,369,-16.94791603088379,114.1500015258789,1.068012345228908e-09
1,0,370,-16.65625,114.1500015258789,1.1242473618722215e-09
1,0,371,-16.36458396911621,114.1500015258789,1.181969189190113e-09
1,0,372,-16.07291603088379,114.1500015258789,1.2411711658444347e-09
1,0,373,-15.78125,114.1500015258789,1.3018444100509896e-09
1,0,374,-15.489583015441895,114.1500015258789,1.3639893658989877e-09
1,0,375,-15.197916984558105,114.1500015258789,1.4276166915294652e-09
1,0,376,-14.90625,114.1500015258789,1.4927259428532125e-09
1,0,377,-14.614583015441895,114.1500015258789,1.55931534351339e-09
1,0,378,-14.322916984558105,114.1500015258789,1.6273764558150106e-09
1,0,379,-14.03125,114.1500015258789,1.6969199378991107e-09
1,0,380,-13.739583015441895,114.1500015258789,1.7679400166059622e-09
1,0,381,-13.447916984558105,114.1500015258789,1.8404273660621584e-09
1,0,382,-13.15625,114.1500015258789,1.9144019702821424e-09
1,0,383,-12.864583015441895,114.1500015258789,1.9898487302327794e-09
1,0,384,-12.572916984558105,114.1500015258789,2.0667756395198467e-09
1,0,385,-12.28125,114.1500015258789,2.1451764808944063e-09
1,0,386,-11.989583015441895,114.1500015258789,2.2250556952485567e-09
1,0,387,-11.697916984558105,114.1500015258789,2.30640750942257e-09
